"id_gym";"type_gym";"name"
7284;"Other types";"Barking and Dagenham"
10825;"Other types";"Haringey"
10360;"Martial Arts Gym";"Lewisham"
7906;"Other types";"Croydon"
20209;"Smaller Gym";"Southwark"
12126;"Social Gym";"Redbridge"
4342;"Martial Arts Gym";"Southwark"
10167;"Other types";"Havering"
477;"Social Gym";"Bromley"
5124;"Gym with Swimming Pool";"Tower Hamlets"
2565;"Fitness Centers";"Bexley"
16167;"Other types";"Barking and Dagenham"
20471;"Smaller Gym";"Barnet"
20111;"Fitness Centers";"Newham"
12331;"Fitness Centers";"Islington"
8826;"Other types";"Enfield"
601;"Martial Arts Gym";"Bexley"
17152;"Martial Arts Gym";"Barking and Dagenham"
523;"Martial Arts Gym";"Brent"
1656;"Health Clubs";"Richmond upon Thames"
22681;"Martial Arts Gym";"Enfield"
20912;"Other types";"Hammersmith and Fulham"
20710;"Martial Arts Gym";"Enfield"
8970;"Social Gym";"Westminster"
882;"Outdoors Installations Gym";"Enfield"
19208;"Smaller Gym";"Southwark"
5270;"Other types";"Newham"
17686;"Health Clubs";"Hillingdon"
4116;"Social Gym";"Hackney"
16709;"Martial Arts Gym";"Hillingdon"
11784;"Social Gym";"Enfield"
11013;"Martial Arts Gym";"Hammersmith and Fulham"
20104;"Other types";"Newham"
6459;"Martial Arts Gym";"Harrow"
16515;"Outdoors Installations Gym";"Barnet"
20938;"Martial Arts Gym";"Hackney"
16279;"Gym with Swimming Pool";"Islington"
3373;"Martial Arts Gym";"Southwark"
23740;"Health Clubs";"Croydon"
10569;"Gym with Swimming Pool";"Barnet"
4276;"Social Gym";"Newham"
4315;"Social Gym";"Lambeth"
5148;"Dance Gym";"Tower Hamlets"
5038;"Martial Arts Gym";"Camden"
7874;"Other types";"Haringey"
156;"Other types";"Tower Hamlets"
867;"Martial Arts Gym";"Enfield"
16810;"Gym with Swimming Pool";"Croydon"
19472;"Social Gym";"Barnet"
13612;"Martial Arts Gym";"Kingston upon Thames"
8298;"Social Gym";"Lambeth"
18525;"Martial Arts Gym";"Hounslow"
1800;"Martial Arts Gym";"Ealing"
21743;"Dance Gym";"Haringey"
4758;"Other types";"Wandsworth"
7607;"Fitness Centers";"Barnet"
14913;"Fitness Centers";"Westminster"
19017;"Social Gym";"Waltham Forest"
15745;"Health Clubs";"Enfield"
5752;"Martial Arts Gym";"Wandsworth"
17824;"Outdoors Installations Gym";"Sutton"
15529;"Martial Arts Gym";"Richmond upon Thames"
4946;"Martial Arts Gym";"Sutton"
13377;"Outdoors Installations Gym";"Bromley"
13372;"Other types";"Bromley"
22789;"Other types";"Kensington and Chelsea"
17786;"Other types";"Croydon"
17040;"Fitness Centers";"Waltham Forest"
6231;"Outdoors Installations Gym";"Havering"
8194;"Martial Arts Gym";"Redbridge"
9800;"Smaller Gym";"Hillingdon"
14293;"Martial Arts Gym";"Islington"
19284;"Martial Arts Gym";"Lewisham"
5889;"Other types";"Haringey"
16572;"Health Clubs";"Hounslow"
7351;"Social Gym";"Southwark"
23608;"Martial Arts Gym";"Ealing"
17706;"Dance Gym";"Hillingdon"
8725;"Outdoors Installations Gym";"Wandsworth"
15468;"Dance Gym";"Bexley"
7978;"Health Clubs";"Westminster"
22594;"Health Clubs";"Wandsworth"
15285;"Martial Arts Gym";"Islington"
15104;"Health Clubs";"Redbridge"
17665;"Social Gym";"Ealing"
21904;"Martial Arts Gym";"Hammersmith and Fulham"
22232;"Outdoors Installations Gym";"Lewisham"
22158;"Other types";"Lambeth"
5589;"Other types";"NULL"
15776;"Gym with Swimming Pool";"Haringey"
15668;"Dance Gym";"Wandsworth"
6880;"Fitness Centers";"Haringey"
16920;"Health Clubs";"Camden"
20626;"Health Clubs";"Ealing"
15474;"Martial Arts Gym";"NULL"
17901;"Other types";"Camden"
19860;"Gym with Swimming Pool";"Westminster"
23448;"Health Clubs";"Richmond upon Thames"
2786;"Dance Gym";"Wandsworth"
18985;"Smaller Gym";"Tower Hamlets"
16584;"Other types";"Kingston upon Thames"
21602;"Fitness Centers";"Wandsworth"
19083;"Health Clubs";"Havering"
241;"Other types";"Redbridge"
15696;"Other types";"Ealing"
5406;"Other types";"Lewisham"
17910;"Martial Arts Gym";"Camden"
13717;"Health Clubs";"Ealing"
18456;"Martial Arts Gym";"NULL"
11071;"Social Gym";"Tower Hamlets"
12674;"Other types";"Merton"
16248;"Martial Arts Gym";"Southwark"
22088;"Outdoors Installations Gym";"Newham"
19881;"Other types";"Camden"
11040;"Fitness Centers";"Hackney"
17781;"Martial Arts Gym";"Croydon"
13861;"Martial Arts Gym";"Sutton"
10310;"Other types";"Southwark"
7270;"Health Clubs";"Barking and Dagenham"
4206;"Social Gym";"Redbridge"
2973;"Social Gym";"Sutton"
3789;"Health Clubs";"Wandsworth"
507;"Dance Gym";"Harrow"
6965;"Martial Arts Gym";"Kensington and Chelsea"
16960;"Health Clubs";"Hammersmith and Fulham"
17349;"Outdoors Installations Gym";"Harrow"
8506;"Social Gym";"Greenwich"
14018;"Martial Arts Gym";"Hackney"
9336;"Martial Arts Gym";"Islington"
2015;"Martial Arts Gym";"Westminster"
8865;"Health Clubs";"Haringey"
21444;"Dance Gym";"Barnet"
16088;"Social Gym";"Redbridge"
15174;"Martial Arts Gym";"Barking and Dagenham"
14454;"Dance Gym";"Greenwich"
8284;"Social Gym";"Barking and Dagenham"
11743;"Gym with Swimming Pool";"Ealing"
17722;"Other types";"Enfield"
13423;"Smaller Gym";"Brent"
11156;"Social Gym";"Havering"
20936;"Other types";"Hackney"
3657;"Gym with Swimming Pool";"Richmond upon Thames"
766;"Smaller Gym";"Merton"
3959;"Smaller Gym";"Sutton"
10792;"Fitness Centers";"Enfield"
6509;"Other types";"Brent"
2772;"Gym with Swimming Pool";"Wandsworth"
20398;"Health Clubs";"Bexley"
12009;"Other types";"Hammersmith and Fulham"
7470;"Other types";"Harrow"
2133;"Gym with Swimming Pool";"Hackney"
23400;"Health Clubs";"NULL"
20112;"Martial Arts Gym";"Newham"
23155;"Smaller Gym";"Southwark"
6660;"Outdoors Installations Gym";"Hounslow"
21466;"Other types";"Barnet"
10217;"Outdoors Installations Gym";"Newham"
19511;"Other types";"Richmond upon Thames"
7493;"Other types";"Brent"
3613;"Martial Arts Gym";"Barnet"
17002;"Smaller Gym";"Tower Hamlets"
5287;"Martial Arts Gym";"Barking and Dagenham"
7827;"Social Gym";"Hillingdon"
10675;"Gym with Swimming Pool";"Merton"
9216;"Social Gym";"Newham"
4057;"Fitness Centers";"Camden"
2988;"Outdoors Installations Gym";"Kensington and Chelsea"
16312;"Social Gym";"Lewisham"
18379;"Martial Arts Gym";"Brent"
10493;"Other types";"Greenwich"
21661;"Smaller Gym";"Hillingdon"
20786;"Fitness Centers";"Sutton"
18113;"Fitness Centers";"Newham"
13653;"Fitness Centers";"Merton"
20627;"Other types";"Ealing"
5669;"Other types";"Hounslow"
16403;"Social Gym";"Brent"
3791;"Martial Arts Gym";"Wandsworth"
16613;"Smaller Gym";"Merton"
12462;"Other types";"Greenwich"
18269;"Smaller Gym";"Lewisham"
19312;"Fitness Centers";"Bromley"
22197;"Martial Arts Gym";"Islington"
12310;"Other types";"Islington"
13068;"Health Clubs";"Tower Hamlets"
4858;"Martial Arts Gym";"Enfield"
769;"Martial Arts Gym";"Merton"
3736;"Martial Arts Gym";"Merton"
3781;"Outdoors Installations Gym";"Wandsworth"
7822;"Other types";"Hillingdon"
21058;"Smaller Gym";"Havering"
17261;"Other types";"Islington"
11923;"Martial Arts Gym";"Kensington and Chelsea"
11288;"Social Gym";"Southwark"
337;"Health Clubs";"Lambeth"
21454;"Martial Arts Gym";"Barnet"
4763;"Other types";"Wandsworth"
605;"Gym with Swimming Pool";"Bexley"
7161;"Health Clubs";"Waltham Forest"
17325;"Dance Gym";"Bromley"
565;"Martial Arts Gym";"Greenwich"
2575;"Martial Arts Gym";"Bexley"
22371;"Smaller Gym";"Greenwich"
3685;"Martial Arts Gym";"Hounslow"
18382;"Fitness Centers";"Brent"
22492;"Martial Arts Gym";"Hounslow"
11532;"Outdoors Installations Gym";"NULL"
2048;"Fitness Centers";"Camden"
7075;"Martial Arts Gym";"Hammersmith and Fulham"
17604;"Dance Gym";"Merton"
14279;"Health Clubs";"Islington"
12568;"Smaller Gym";"Richmond upon Thames"
11975;"Gym with Swimming Pool";"Camden"
18286;"Health Clubs";"Lewisham"
18064;"Fitness Centers";"Redbridge"
673;"Martial Arts Gym";"Richmond upon Thames"
15046;"Social Gym";"Tower Hamlets"
16781;"Other types";"Haringey"
17147;"Martial Arts Gym";"Newham"
16433;"Smaller Gym";"Greenwich"
12410;"Other types";"Harrow"
11770;"Health Clubs";"Hillingdon"
19696;"Gym with Swimming Pool";"Enfield"
7549;"Health Clubs";"Bexley"
17157;"Other types";"Barking and Dagenham"
14197;"Dance Gym";"Barking and Dagenham"
23434;"Fitness Centers";"Barnet"
17760;"Other types";"Haringey"
21078;"Fitness Centers";"Havering"
15550;"Outdoors Installations Gym";"Richmond upon Thames"
6626;"Other types";"Richmond upon Thames"
13660;"Smaller Gym";"Merton"
4579;"Other types";"Bexley"
12210;"Martial Arts Gym";"Barking and Dagenham"
9082;"Other types";"Hackney"
9143;"Dance Gym";"Waltham Forest"
15112;"Health Clubs";"Havering"
4587;"Social Gym";"NULL"
7962;"Other types";"Kensington and Chelsea"
16580;"Martial Arts Gym";"Kingston upon Thames"
15694;"Health Clubs";"Ealing"
9802;"Other types";"Enfield"
23736;"Martial Arts Gym";"Croydon"
12844;"Martial Arts Gym";"Croydon"
18029;"Martial Arts Gym";"Waltham Forest"
9025;"Other types";"Hammersmith and Fulham"
4965;"Health Clubs";"Sutton"
21148;"Other types";"Lambeth"
20858;"Outdoors Installations Gym";"Westminster"
18251;"Social Gym";"Islington"
13217;"Smaller Gym";"Barking and Dagenham"
17185;"Outdoors Installations Gym";"Lambeth"
8502;"Health Clubs";"Greenwich"
2764;"Martial Arts Gym";"Merton"
7890;"Health Clubs";"Croydon"
20417;"Dance Gym";"Bexley"
19349;"Health Clubs";"Brent"
2684;"Social Gym";"Hounslow"
2005;"Smaller Gym";"Kensington and Chelsea"
11542;"Smaller Gym";"Barnet"
6586;"Other types";"NULL"
8007;"Dance Gym";"Westminster"
18343;"Social Gym";"Harrow"
14032;"Martial Arts Gym";"Tower Hamlets"
23139;"Outdoors Installations Gym";"Lambeth"
9044;"Smaller Gym";"Hammersmith and Fulham"
2214;"Dance Gym";"Redbridge"
16382;"Health Clubs";"Brent"
7604;"Health Clubs";"Barnet"
16306;"Martial Arts Gym";"Lewisham"
3209;"Martial Arts Gym";"Redbridge"
118;"Smaller Gym";"Hammersmith and Fulham"
23176;"Martial Arts Gym";"Southwark"
9063;"Smaller Gym";"Hackney"
7756;"Other types";"Wandsworth"
17131;"Martial Arts Gym";"Newham"
11007;"Martial Arts Gym";"Hammersmith and Fulham"
11316;"Gym with Swimming Pool";"Islington"
1490;"Outdoors Installations Gym";"Harrow"
8593;"Health Clubs";"Barnet"
3707;"Martial Arts Gym";"Kingston upon Thames"
20169;"Health Clubs";"Lambeth"
11326;"Other types";"Islington"
5494;"Martial Arts Gym";"Brent"
21882;"Other types";"Camden"
14915;"Other types";"Westminster"
19643;"Martial Arts Gym";"Ealing"
18008;"Dance Gym";"Tower Hamlets"
6076;"Gym with Swimming Pool";"Hammersmith and Fulham"
1994;"Martial Arts Gym";"Kensington and Chelsea"
2708;"Smaller Gym";"Kingston upon Thames"
15723;"Health Clubs";"Hillingdon"
4620;"Other types";"Barnet"
2368;"Other types";"Southwark"
8017;"Martial Arts Gym";"Camden"
17480;"Dance Gym";"Barnet"
6117;"Gym with Swimming Pool";"Hackney"
4767;"Martial Arts Gym";"Wandsworth"
19371;"Martial Arts Gym";"Brent"
21509;"Other types";"Hounslow"
8361;"Gym with Swimming Pool";"Islington"
10730;"Fitness Centers";"Ealing"
7779;"Other types";"Ealing"
20740;"Gym with Swimming Pool";"Haringey"
22463;"Health Clubs";"Richmond upon Thames"
18184;"Martial Arts Gym";"Lambeth"
1274;"Other types";"Newham"
14942;"Health Clubs";"Camden"
21899;"Smaller Gym";"Hammersmith and Fulham"
5964;"Fitness Centers";"Kensington and Chelsea"
5337;"Martial Arts Gym";"Southwark"
5304;"Smaller Gym";"Lambeth"
12929;"Fitness Centers";"Westminster"
11035;"Smaller Gym";"Hackney"
22388;"Martial Arts Gym";"Bexley"
19969;"Other types";"Tower Hamlets"
9941;"Gym with Swimming Pool";"Kensington and Chelsea"
6391;"Social Gym";"Islington"
9234;"Other types";"Newham"
15154;"Martial Arts Gym";"Newham"
14432;"Smaller Gym";"Greenwich"
18210;"Martial Arts Gym";"Southwark"
21190;"Other types";"Southwark"
21774;"Health Clubs";"Croydon"
11177;"Martial Arts Gym";"Havering"
10364;"Health Clubs";"Lewisham"
21268;"Health Clubs";"Bromley"
17175;"Health Clubs";"Barking and Dagenham"
4568;"Other types";"Bexley"
18106;"Martial Arts Gym";"Havering"
23518;"Martial Arts Gym";"Kingston upon Thames"
1879;"Other types";"Enfield"
18600;"Health Clubs";"Merton"
11639;"Other types";"Kingston upon Thames"
19386;"Other types";"Greenwich"
6935;"Other types";"Sutton"
17212;"Other types";"Southwark"
4041;"Gym with Swimming Pool";"Camden"
3247;"Other types";"Havering"
4107;"Smaller Gym";"Hackney"
10238;"Martial Arts Gym";"Barking and Dagenham"
2766;"Martial Arts Gym";"Merton"
3147;"Other types";"Tower Hamlets"
6581;"Health Clubs";"NULL"
14429;"Martial Arts Gym";"Brent"
15094;"Other types";"Redbridge"
19487;"Martial Arts Gym";"Barnet"
4011;"Other types";"Westminster"
10173;"Social Gym";"Havering"
10724;"Martial Arts Gym";"Wandsworth"
23662;"Other types";"Enfield"
22642;"Health Clubs";"Hillingdon"
9570;"Other types";"Barnet"
21087;"Fitness Centers";"Newham"
11417;"Health Clubs";"Harrow"
21690;"Martial Arts Gym";"Enfield"
4549;"Martial Arts Gym";"Greenwich"
1600;"Dance Gym";"Bexley"
3827;"Other types";"Hillingdon"
12887;"Martial Arts Gym";"Sutton"
612;"Other types";"NULL"
15608;"Martial Arts Gym";"Kingston upon Thames"
1536;"Gym with Swimming Pool";"Brent"
8422;"Fitness Centers";"Bromley"
18185;"Martial Arts Gym";"Lambeth"
2670;"Dance Gym";"Richmond upon Thames"
2720;"Martial Arts Gym";"Kingston upon Thames"
13114;"Health Clubs";"Redbridge"
22729;"Fitness Centers";"Croydon"
19649;"Other types";"Ealing"
5607;"Social Gym";"Barnet"
15736;"Social Gym";"Enfield"
12387;"Fitness Centers";"Bromley"
19465;"Health Clubs";"Barnet"
12617;"Other types";"Hounslow"
4615;"Health Clubs";"Barnet"
5179;"Fitness Centers";"Waltham Forest"
12494;"Outdoors Installations Gym";"Bexley"
11704;"Health Clubs";"Wandsworth"
11631;"Social Gym";"Kingston upon Thames"
12113;"Dance Gym";"Waltham Forest"
22700;"Social Gym";"Haringey"
3956;"Health Clubs";"Sutton"
2077;"Martial Arts Gym";"Hammersmith and Fulham"
11065;"Martial Arts Gym";"Hackney"
9146;"Gym with Swimming Pool";"Waltham Forest"
9451;"Gym with Swimming Pool";"Harrow"
3605;"Smaller Gym";"NULL"
21912;"Dance Gym";"Hammersmith and Fulham"
21825;"Gym with Swimming Pool";"Kensington and Chelsea"
11136;"Health Clubs";"Redbridge"
6208;"Other types";"Redbridge"
8023;"Health Clubs";"Camden"
1541;"Health Clubs";"Greenwich"
2633;"Other types";"Barnet"
14817;"Martial Arts Gym";"Croydon"
3757;"Martial Arts Gym";"Merton"
7204;"Martial Arts Gym";"Havering"
7357;"Martial Arts Gym";"Islington"
12712;"Martial Arts Gym";"Ealing"
2951;"Other types";"Croydon"
6617;"Other types";"Barnet"
21108;"Martial Arts Gym";"Newham"
3723;"Outdoors Installations Gym";"Kingston upon Thames"
6267;"Fitness Centers";"Newham"
3058;"Martial Arts Gym";"Camden"
2431;"Martial Arts Gym";"Lewisham"
7798;"Smaller Gym";"Ealing"
21075;"Gym with Swimming Pool";"Havering"
21031;"Other types";"Redbridge"
7286;"Other types";"Barking and Dagenham"
17825;"Martial Arts Gym";"Sutton"
6175;"Gym with Swimming Pool";"Waltham Forest"
18793;"Smaller Gym";"Croydon"
10689;"Martial Arts Gym";"Merton"
5481;"Gym with Swimming Pool";"Harrow"
10153;"Other types";"Redbridge"
18250;"Gym with Swimming Pool";"Islington"
19262;"Other types";"Lewisham"
14989;"Other types";"Hammersmith and Fulham"
20166;"Social Gym";"Lambeth"
12336;"Fitness Centers";"Lewisham"
14941;"Other types";"Camden"
21080;"Other types";"Havering"
17783;"Martial Arts Gym";"Croydon"
3157;"Martial Arts Gym";"Tower Hamlets"
15984;"Smaller Gym";"Hackney"
4876;"Martial Arts Gym";"Haringey"
9151;"Outdoors Installations Gym";"Redbridge"
10015;"Martial Arts Gym";"Hammersmith and Fulham"
13168;"Smaller Gym";"Havering"
1827;"Dance Gym";"Ealing"
6944;"Other types";"Sutton"
3907;"Health Clubs";"Haringey"
22818;"Martial Arts Gym";"Westminster"
12939;"Martial Arts Gym";"Westminster"
17182;"Other types";"Lambeth"
9333;"Health Clubs";"Islington"
7937;"Martial Arts Gym";"Sutton"
12777;"Martial Arts Gym";"Enfield"
1363;"Health Clubs";"Southwark"
1424;"Fitness Centers";"Lewisham"
19330;"Other types";"Harrow"
13276;"Martial Arts Gym";"Southwark"
7953;"Martial Arts Gym";"Kensington and Chelsea"
1280;"Health Clubs";"Newham"
5599;"Health Clubs";"NULL"
19288;"Outdoors Installations Gym";"Bromley"
12464;"Health Clubs";"Greenwich"
6265;"Social Gym";"Newham"
11884;"Martial Arts Gym";"Sutton"
10499;"Martial Arts Gym";"Greenwich"
2299;"Gym with Swimming Pool";"Barking and Dagenham"
1230;"Other types";"Redbridge"
1832;"Health Clubs";"Hillingdon"
1658;"Martial Arts Gym";"Richmond upon Thames"
12299;"Other types";"Southwark"
13848;"Other types";"Sutton"
13890;"Martial Arts Gym";"Kensington and Chelsea"
5816;"Martial Arts Gym";"Hillingdon"
12168;"Health Clubs";"Havering"
16846;"Smaller Gym";"Kensington and Chelsea"
7602;"Martial Arts Gym";"Barnet"
23760;"Dance Gym";"Sutton"
179;"Outdoors Installations Gym";"Tower Hamlets"
23079;"Gym with Swimming Pool";"Newham"
11641;"Other types";"Kingston upon Thames"
7637;"Gym with Swimming Pool";"Richmond upon Thames"
23633;"Other types";"Hillingdon"
20222;"Fitness Centers";"Islington"
9725;"Other types";"Wandsworth"
14838;"Outdoors Installations Gym";"Croydon"
20556;"Health Clubs";"Kingston upon Thames"
22043;"Martial Arts Gym";"Redbridge"
21390;"Social Gym";"Bexley"
9299;"Martial Arts Gym";"Lambeth"
6420;"Other types";"Lewisham"
8087;"Martial Arts Gym";"Hackney"
6816;"Martial Arts Gym";"Hillingdon"
4770;"Social Gym";"Wandsworth"
3946;"Outdoors Installations Gym";"Sutton"
19268;"Other types";"Lewisham"
16494;"Fitness Centers";"Barnet"
22658;"Martial Arts Gym";"Hillingdon"
5187;"Social Gym";"Redbridge"
2698;"Martial Arts Gym";"Hounslow"
8882;"Other types";"Croydon"
10307;"Outdoors Installations Gym";"Southwark"
7863;"Other types";"Haringey"
18306;"Martial Arts Gym";"Bromley"
5975;"Health Clubs";"Kensington and Chelsea"
8766;"Outdoors Installations Gym";"Ealing"
2727;"Other types";"Kingston upon Thames"
8177;"Martial Arts Gym";"Redbridge"
15635;"Gym with Swimming Pool";"Merton"
4391;"Gym with Swimming Pool";"Islington"
17670;"Other types";"Ealing"
20036;"Other types";"Redbridge"
15693;"Fitness Centers";"Ealing"
11491;"Other types";"Greenwich"
13648;"Gym with Swimming Pool";"Merton"
3564;"Martial Arts Gym";"Bexley"
23461;"Health Clubs";"Richmond upon Thames"
12272;"Martial Arts Gym";"Southwark"
23637;"Health Clubs";"Hillingdon"
3343;"Other types";"Lambeth"
17700;"Health Clubs";"Hillingdon"
17799;"Health Clubs";"Croydon"
13329;"Martial Arts Gym";"Lewisham"
5452;"Other types";"Bromley"
11642;"Health Clubs";"Kingston upon Thames"
5743;"Other types";"Merton"
21660;"Martial Arts Gym";"Hillingdon"
18729;"Fitness Centers";"Enfield"
6071;"Social Gym";"Hammersmith and Fulham"
20878;"Outdoors Installations Gym";"Camden"
14340;"Martial Arts Gym";"Bromley"
13729;"Social Gym";"Hillingdon"
22153;"Social Gym";"Lambeth"
6751;"Martial Arts Gym";"Wandsworth"
7835;"Gym with Swimming Pool";"Enfield"
20712;"Gym with Swimming Pool";"Enfield"
2339;"Other types";"Lambeth"
18115;"Gym with Swimming Pool";"Newham"
9028;"Gym with Swimming Pool";"Hammersmith and Fulham"
5996;"Smaller Gym";"Westminster"
13342;"Martial Arts Gym";"Lewisham"
12352;"Other types";"Lewisham"
16255;"Other types";"Southwark"
19893;"Social Gym";"Camden"
9927;"Health Clubs";"Kensington and Chelsea"
9153;"Outdoors Installations Gym";"Redbridge"
20236;"Smaller Gym";"Islington"
17201;"Martial Arts Gym";"Lambeth"
8556;"Martial Arts Gym";"Bexley"
18067;"Outdoors Installations Gym";"Redbridge"
15310;"Other types";"Lewisham"
17629;"Social Gym";"Wandsworth"
682;"Martial Arts Gym";"Richmond upon Thames"
